,TASA_PISO_TIERRA,TASA_SIN_DRENAJE,TASA_SIN_ELEC,TASA_SIN_BIENES,TASA_1_CUARTO,TASA_LETRINA,HACINAMIENTO,SCORE_REZAGO,PRO_OCUP_C,VPH_INTER,VPH_AUTOM,VPH_PC,VPH_REFRI,GRAPROES,n_bancos,n_cafes,n_inmobiliarias,n_empenos,n_usados,n_yonques,VALOR_CATASTRAL_MAX,abandono_alto
2603000018758,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.152857,1.07,44.0,24.0,18.0,72.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,0
2603000018866,0.021538,0.0,0.009231,0.0,0.012308,0.0,1.04,0.216615,1.04,232.0,204.0,112.0,334.0,10.43,0.0,0.0,0.0,0.0,0.0,0.0,1493.0,0
2603000018870,0.008257,0.004587,0.0,0.0,0.002752,0.002752,0.87,0.17767,0.87,777.0,831.0,614.0,1123.0,11.94,0.0,1.0,0.0,0.0,0.0,0.0,2180.0,0
2603000018885,0.0066555,0.0,0.0,0.005882,0.0,0.0,1.07,0.215176,1.07,288.0,260.0,179.0,499.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,0
260300001889A,0.0066555,0.006483,0.006483,0.009724,0.014925,0.0,1.05,0.214538,1.05,304.0,308.0,223.0,579.0,9.83,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,0
2603000018902,0.0066555,0.0,0.0,0.0,0.0,0.0,0.9,0.15,0.9,53.0,55.0,43.0,61.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2603000018917,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.185,1.11,140.0,138.0,96.0,196.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,1715.0,0
2603000018921,0.516129,0.064516,0.053763,0.043011,0.473118,0.16129,1.43,0.39169,1.43,4.0,33.0,159.0,53.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2603000018936,0.846154,0.307692,0.923077,0.230769,0.692308,0.692308,0.78,0.638901,0.78,24.0,29.0,20.0,30.0,11.57,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2603000018940,0.0066555,0.0,0.0,0.0,0.014925,0.0,1.14,1.14,1.14,6.0,6.0,5.0,6.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1
2603000018955,0.0,0.0,0.0,0.005172,0.0,0.0,1.04,0.14931,1.04,600.0,657.0,384.0,1124.0,10.11,0.0,0.0,0.0,0.0,0.0,0.0,1570.0,1
260300001896A,0.669492,0.20339,0.042373,0.118644,0.483051,0.237288,1.37,0.44632,1.37,3.0,13.0,7.0,58.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,1148.0,0
2603000018989,0.692308,0.846154,0.692308,0.0,0.384615,0.384615,0.83,0.638333,0.83,0.0,5.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2603000018993,0.0066555,0.0,0.0,0.0,0.006842,0.0,0.95,0.159474,0.95,720.0,733.0,605.0,911.0,12.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603001370057,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603001370061,0.2,0.0,0.0,0.0,0.0,0.0,1.17,0.274,1.17,7.0,9.0,4.0,12.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0
2603001370485,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603001370589,0.107143,0.0,0.0,0.0,0.285714,0.285714,1.59,0.324082,1.59,21.0,7.0,4.0,14.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1
2603001371040,0.246988,0.048193,0.0,0.0,0.204819,0.072289,1.44,0.335382,1.44,33.0,85.0,14.0,144.0,8.37,0.0,0.0,0.0,0.0,0.0,0.0,245.0,1
2603001373140,0.027211,0.0,0.0,0.010204,0.027211,0.020408,1.07,0.231007,1.07,108.0,166.0,75.0,267.0,8.86,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
2603001373155,0.020725,0.0,0.0,0.0,0.036269,0.020725,0.97,0.209544,0.97,69.0,111.0,47.0,165.0,9.15,1.0,3.0,0.0,0.0,0.0,0.0,245.0,0
260300137316A,0.040241,0.014085,0.016097,0.018109,0.090543,0.06841,1.25,0.213926,1.25,215.0,273.0,106.0,440.0,7.98,1.0,1.0,0.0,0.0,0.0,0.0,119.0,0
2603001373174,0.0,0.0,0.0,0.0,0.014925,0.0,0.77,0.128333,0.77,4.0,9.0,159.0,11.0,11.29,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,0
2603001373189,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.071429,0.5,5.0,8.0,7.0,8.0,10.94,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,0
2603001373193,0.0,0.0,0.0,0.0,0.014925,0.0,0.57,0.095,0.57,8.0,9.0,8.0,13.0,10.57,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,0
2603001373206,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.122857,0.86,5.0,4.0,4.0,6.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,13129.0,0
2603001373210,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.78,0.26,0.78,223.0,218.0,159.0,309.0,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603001375024,0.084375,0.028125,0.025,0.0375,0.14375,0.078125,1.52,0.273839,1.52,140.0,159.0,36.0,254.0,7.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2603001375950,0.488889,0.133333,0.0,0.0,0.333333,0.088889,1.48,0.504889,1.48,4.0,21.0,159.0,37.0,7.52,0.0,5.0,0.0,0.0,0.0,0.0,245.0,0
2603001376272,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,0
2603001376287,0.166667,0.0,0.119048,0.0,0.261905,0.261905,1.34,0.358254,1.34,35.0,17.0,3.0,22.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1
2603001376291,0.0066555,0.0,0.0,0.0,0.014925,0.0,1.18,0.295,1.18,21.0,38.0,13.0,59.0,8.31,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0
2603001376484,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.86,0.158587,0.86,223.0,218.0,159.0,309.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,0
2603001376499,0.0066555,0.085714,0.0,0.0,0.114286,0.0,1.3,0.3,1.3,8.0,23.0,7.0,33.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0
260300137661A,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,0
2603001378762,0.0066555,0.0,0.0,0.0,0.0,0.0,0.5,0.083333,0.5,223.0,218.0,159.0,309.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,0
2603001378796,0.516129,0.306452,0.177419,0.225806,0.435484,0.419355,1.68,0.537235,1.68,12.0,16.0,159.0,28.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2603001378809,0.666667,0.666667,0.5,0.666667,0.666667,0.0,2.11,0.879445,2.11,0.0,218.0,0.0,309.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003430038,0.242424,0.30303,0.0,0.0,0.242424,0.333333,1.61,0.390173,1.61,14.0,18.0,3.0,32.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003430856,0.585139,0.77709,0.020124,0.075851,0.504644,0.874613,2.46,0.75678,2.46,19.0,100.0,15.0,347.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003430860,0.384615,0.0,0.0,0.0,0.014925,0.307692,1.62,0.770769,1.62,5.0,3.0,159.0,8.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2603003430875,0.555556,0.444444,0.111111,0.088889,0.511111,0.622222,2.24,0.653333,2.24,6.0,9.0,5.0,28.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
260300343088A,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0
2603003430979,0.416667,0.166667,0.0,0.0,0.208333,0.416667,1.5,0.541667,1.5,18.0,9.0,3.0,19.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003430983,0.5,0.0,0.0,0.0,0.014925,0.666667,1.64,0.701667,1.64,223.0,218.0,0.0,309.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003430998,0.606061,0.636364,0.151515,0.0,0.333333,0.69697,2.1,0.75404,2.1,3.0,7.0,159.0,16.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2603003431002,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.86,0.158587,0.86,223.0,218.0,159.0,309.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003431017,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2603003431021,0.730769,0.961538,0.0,0.153846,0.461538,0.923077,3.0,0.89011,3.0,0.0,3.0,0.0,15.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003431036,0.409091,0.863636,0.0,0.0,0.363636,0.863636,2.3,0.96,2.3,223.0,218.0,0.0,14.0,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003431341,0.625,0.0,0.0,0.0,0.375,0.5,1.43,0.586,1.43,5.0,218.0,159.0,6.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2603003431356,0.0066555,0.0,0.0,0.0,0.014925,0.0,1.63,0.4075,1.63,4.0,218.0,159.0,4.0,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003431483,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.175714,1.23,13.0,21.0,7.0,36.0,9.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003433102,0.033097,0.010638,0.007092,0.023641,0.119385,0.015366,1.18,0.19846,1.18,381.0,386.0,195.0,769.0,7.7,1.0,2.0,0.0,0.0,0.0,0.0,867.0,0
2603003433117,0.047458,0.00678,0.0,0.022034,0.150847,0.011864,1.16,0.233164,1.16,287.0,302.0,143.0,496.0,7.93,4.0,0.0,0.0,0.0,0.0,0.0,764.0,0
2603003433121,0.023033,0.0,0.0,0.023033,0.122841,0.011516,1.19,0.274085,1.19,361.0,257.0,116.0,438.0,7.86,0.0,1.0,0.0,0.0,0.0,0.0,764.0,0
2603003433136,0.045882,0.063529,0.022353,0.071765,0.228235,0.075294,1.22,0.246723,1.22,321.0,355.0,182.0,644.0,7.66,10.0,4.0,0.0,0.0,0.0,0.0,764.0,0
2603003434882,0.070465,0.013493,0.007496,0.032984,0.178411,0.046477,1.54,0.269904,1.54,223.0,266.0,116.0,566.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0
2603003434897,0.058725,0.036913,0.010067,0.031879,0.181208,0.038591,1.47,0.261055,1.47,184.0,242.0,108.0,522.0,7.34,0.0,1.0,0.0,0.0,0.0,0.0,768.0,0
2603003435541,0.017544,0.017544,0.013158,0.039474,0.20614,0.026316,1.32,0.234311,1.32,96.0,85.0,41.0,186.0,7.27,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0
2603003435556,0.02807,0.005263,0.010526,0.02807,0.066667,0.008772,1.35,0.21391,1.35,229.0,265.0,118.0,516.0,7.72,0.0,1.0,0.0,0.0,0.0,0.0,867.0,0
2603003435787,0.139535,0.0,0.069767,0.0,0.162791,0.209302,1.65,0.371899,1.65,14.0,20.0,4.0,35.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,764.0,1
2603003435791,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.86,0.158587,0.86,223.0,218.0,159.0,309.0,10.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2603003435804,0.114286,0.053571,0.021429,0.039286,0.210714,0.092857,1.58,0.301735,1.58,52.0,104.0,39.0,211.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0
2603003435819,0.148148,0.0,0.0,0.111111,0.240741,0.259259,1.72,0.41321,1.72,14.0,22.0,5.0,41.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,764.0,0
2603003435931,0.067416,0.033708,0.0,0.0,0.078652,0.078652,1.61,0.373686,1.61,3.0,31.0,4.0,78.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003435946,0.102564,0.0,0.0,0.0,0.217949,0.051282,1.48,0.370359,1.48,35.0,41.0,14.0,67.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0
2603003436249,0.100223,0.104677,0.022272,0.026726,0.184855,0.167038,1.66,0.323684,1.66,110.0,135.0,48.0,370.0,6.85,0.0,1.0,0.0,0.0,0.0,0.0,768.0,0
2603003436253,0.097087,0.029126,0.0,0.043689,0.208738,0.116505,1.65,0.357524,1.65,5.0,68.0,11.0,163.0,6.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2603003436268,0.157303,0.224719,0.0,0.0,0.269663,0.292135,1.71,0.530764,1.71,8.0,27.0,9.0,66.0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,764.0,0
2603003436501,0.0066555,0.235294,0.0,0.0,0.294118,0.176471,1.82,0.505177,1.82,223.0,218.0,159.0,12.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003436516,0.082474,0.0,0.0,0.041237,0.340206,0.092784,1.58,0.356117,1.58,3.0,30.0,5.0,67.0,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003436520,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.4375,1.25,4.0,3.0,3.0,5.0,6.9,0.0,1.0,0.0,0.0,0.0,0.0,687.0,1
2603003436535,0.032051,0.0,0.0,0.070513,0.352564,0.096154,1.45,0.400256,1.45,132.0,68.0,27.0,124.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,764.0,0
260300343654A,0.156295,0.221418,0.005789,0.075253,0.315485,0.237337,1.84,0.407368,1.84,44.0,176.0,36.0,519.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003436554,0.063636,0.081818,0.0,0.031818,0.368182,0.072727,1.45,0.344697,1.45,71.0,80.0,29.0,155.0,7.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2603003436569,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.155714,1.09,10.0,15.0,7.0,27.0,8.76,0.0,0.0,0.0,0.0,0.0,0.0,755.0,1
2603003436573,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,687.0,0
2603003436588,0.153488,0.139535,0.0,0.037209,0.293023,0.413953,1.9,0.419601,1.9,13.0,48.0,6.0,153.0,6.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2603003437533,0.321705,0.370155,0.021318,0.073643,0.335271,0.697674,2.03,0.549967,2.03,25.0,102.0,15.0,322.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003437730,0.130435,0.144928,0.0,0.0,0.173913,0.217391,1.48,0.306667,1.48,11.0,33.0,8.0,68.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003437745,0.0,0.0,0.0,0.0,0.014925,0.0,1.5,0.25,1.5,223.0,218.0,159.0,3.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260300343775A,0.0066555,0.333333,0.0,0.333333,0.416667,0.333333,1.86,0.655333,1.86,0.0,4.0,0.0,6.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003438156,0.431034,0.189655,0.086207,0.155172,0.37931,0.913793,1.89,0.577882,1.89,223.0,7.0,159.0,36.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003438160,0.10101,0.0,0.0,0.040404,0.30303,0.20202,1.62,0.377744,1.62,74.0,27.0,5.0,80.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,764.0,0
2603003438175,0.0066555,0.166667,0.0,0.0,0.5,0.0,1.64,0.461333,1.64,10.0,6.0,159.0,14.0,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
260300343818A,0.121212,0.0,0.0,0.0,0.212121,0.181818,1.9,0.402525,1.9,223.0,11.0,4.0,26.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2603003438194,0.0,0.0,0.0,0.0,0.014925,0.0,1.43,0.286,1.43,23.0,50.0,12.0,83.0,8.17,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0
2603003438207,0.55,1.0,0.0,0.2,0.55,1.0,2.26,0.794286,2.26,0.0,3.0,0.0,7.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003438565,0.0,0.0,0.0,0.0,0.014925,0.0,1.52,0.304,1.52,223.0,32.0,4.0,55.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2603003438813,0.438356,0.835616,0.0,0.054795,0.342466,0.863014,2.21,0.790708,2.21,223.0,15.0,4.0,46.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603003438828,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.164286,1.15,223.0,18.0,159.0,36.0,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603005350042,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.86,0.158587,0.86,223.0,218.0,159.0,309.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260300535138A,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.86,0.158587,0.86,223.0,218.0,159.0,309.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603005357764,0.0066555,0.0,0.0,0.0,0.042254,0.0,0.99,0.516127,0.99,101.0,124.0,66.0,153.0,9.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2603005357779,0.02507,0.016713,0.0,0.0,0.069638,0.008357,1.05,0.233956,1.05,230.0,270.0,159.0,380.0,9.31,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
2603005357783,0.020243,0.024291,0.0,0.0,0.064777,0.024291,0.99,0.22472,0.99,159.0,175.0,108.0,271.0,9.32,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0
260300535857A,0.0066555,0.0,0.0,0.0,0.014925,0.0,2.4,2.4,2.4,223.0,3.0,159.0,3.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603005358584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,223.0,218.0,0.0,3.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603005358599,0.15,0.0,0.0,0.0,0.3,0.6,1.81,0.476667,1.81,223.0,6.0,3.0,18.0,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603005358832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.166667,1.0,223.0,3.0,159.0,3.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603005358847,0.0066555,0.0,0.0,0.0,0.014925,0.0,0.86,0.158587,0.86,223.0,218.0,159.0,309.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2603005358851,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.16,1.12,17.0,18.0,12.0,27.0,10.15,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
